time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2005-12-12T07:12:44.940Z,25.961,92.313,35,4.3,mb,17,121.4,,1.3,us,usp000e60t,2014-11-07T01:27:53.023Z,"32 km S of Morigaon, India",earthquake,,,,2,reviewed,us,us
2005-11-28T16:57:13.040Z,21.015,89.158,10,4.7,mb,13,176.2,,0.86,us,usp000e53j,2014-11-07T01:27:44.849Z,"125 km SE of Kultali, India",earthquake,,,,2,reviewed,us,us
2005-11-11T23:18:05.820Z,25.46,93.038,51.8,3.7,mb,10,179.5,,0.75,us,usp000e3zt,2014-11-07T01:27:38.672Z,"20 km NNW of Maibong, India",earthquake,,21.1,,4,reviewed,us,us
2005-09-18T12:04:53.890Z,20.328,91.452,10.8,4,mb,20,127.8,,0.38,us,usp000dznz,2014-11-07T01:27:05.678Z,"105 km SW of Tekn?f, Bangladesh",earthquake,,18.8,,1,reviewed,us,us
2005-09-12T16:59:52.130Z,25.881,90.529,35,4.2,mb,14,175,,1.27,us,usp000dzay,2014-11-07T01:27:03.670Z,"27 km SE of Lakhipur, India",earthquake,,,,2,reviewed,us,us
2005-07-26T18:27:05.300Z,23.273,91.406,38.1,4,mb,16,177.7,,1.16,us,usp000dw06,2014-11-07T01:26:34.127Z,"5 km WNW of Belonia, India",earthquake,,27.4,,4,reviewed,us,us
2005-07-21T12:45:19.420Z,23.061,92.235,10,4.2,mb,7,182.6,,1.27,us,usp000dvmr,2014-11-07T01:26:31.475Z,"27 km E of Khagrachhari, Bangladesh",earthquake,,,,4,reviewed,us,us
2005-07-21T11:40:43.410Z,22.936,92.157,10,4.6,mb,38,93,,0.77,us,usp000dvmh,2014-11-07T01:26:31.452Z,"27 km SE of Khagrachhari, Bangladesh",earthquake,,,,28,reviewed,us,us
2005-07-17T06:12:40.710Z,26.413,93.388,26.1,4.8,mb,157,41.3,,0.81,us,usp000dvcc,2014-11-07T01:26:30.436Z,"32 km SW of Bok?kh?t, India",earthquake,,,,78,reviewed,us,us
2005-06-24T01:46:20.200Z,26.478,93.139,54.2,4.3,mb,55,89.9,,0.78,us,usp000dtsv,2014-11-07T01:26:17.054Z,"37 km ESE of Tezpur, India",earthquake,,5.2,,22,reviewed,us,us
2005-05-29T10:46:16.440Z,26.934,92.423,56,4.3,mb,9,170.2,,0.61,us,usp000drtf,2014-11-07T01:25:59.111Z,"26 km NNW of Dhekiajuli, India",earthquake,,12.1,,1,reviewed,us,us
2005-05-27T22:12:20.030Z,26.143,87.211,57.7,3.5,mb,13,163.9,,0.82,us,usp000drpy,2014-11-07T01:25:58.709Z,"18 km SSW of Forbesganj, India",earthquake,,12,,1,reviewed,us,us
2005-05-24T21:06:33.600Z,22.845,92.331,24.6,4.2,mb,18,167.5,,0.85,us,usp000drh7,2014-11-07T01:25:57.944Z,"42 km W of Lunglei, India",earthquake,,17.1,,2,reviewed,us,us
2005-05-03T00:38:57.730Z,25.764,91.059,33.6,4.3,mb,14,90.4,,1.65,us,usp000dptb,2014-11-07T01:25:48.156Z,"34 km NW of Nongstoin, India",earthquake,,,,4,reviewed,us,us
2005-04-05T03:23:01.890Z,22.491,92.389,10,4.4,mb,30,109.1,,1.06,us,usp000dm9p,2014-11-07T01:25:29.449Z,"37 km NNE of B?ndarban, Bangladesh",earthquake,,,,8,reviewed,us,us
2005-02-27T18:32:14.240Z,25.371,91.553,24.9,4.2,mb,10,177.4,,0.63,us,usp000dh3u,2014-11-07T01:25:04.886Z,"16 km WNW of Cherrapunji, India",earthquake,,31,,1,reviewed,us,us
2005-02-21T22:41:27.930Z,21.193,93.525,54.4,4.3,mb,28,117.7,,0.63,us,usp000dgpf,2014-11-07T01:25:02.291Z,"132 km ENE of Tekn?f, Bangladesh",earthquake,,5.2,,3,reviewed,us,us
2005-02-15T11:15:11.700Z,24.55,92.524,35.2,5,mwc,71,43.1,,0.76,us,usp000dg6k,2022-05-02T17:48:33.065Z,"9 km W of L?la, India",earthquake,,4.8,,,reviewed,us,hrv
2004-12-09T08:49:00.240Z,24.757,92.539,34.7,5.4,mwb,236,43.8,,0.74,us,usp000dabz,2022-05-02T17:36:22.780Z,"8 km NNW of Hail?k?ndi, India",earthquake,,,,,reviewed,us,us
2004-12-07T01:57:50.960Z,24.41,92.429,72.2,4.3,mb,7,138.3,,0.85,us,usp000da7v,2014-11-07T01:24:14.792Z,"24 km SW of L?la, India",earthquake,,17.4,,3,reviewed,us,us
2004-11-25T01:11:13.150Z,20.878,92.254,10,4.3,mb,10,88,,0.97,us,usp000d94u,2014-11-07T01:24:04.867Z,"5 km WNW of Tekn?f, Bangladesh",earthquake,,,,2,reviewed,us,us
2004-11-02T08:23:24.050Z,26.442,92.584,48.3,4.2,mb,17,121.2,,0.79,us,usp000d7gt,2014-11-07T01:23:54.131Z,"11 km ESE of Dhing, India",earthquake,,16.9,,6,reviewed,us,us
2004-11-02T00:48:52.330Z,23.509,93.148,51.5,4.2,mb,44,109.7,,0.67,us,usp000d7gb,2014-11-07T01:23:53.969Z,"14 km N of Khawhai, India",earthquake,,13.2,,18,reviewed,us,us
2004-10-27T19:43:15.230Z,22.349,93.167,10,3.9,mb,13,190.7,,1.1,us,usp000d776,2014-11-07T01:23:49.797Z,"24 km SE of Saiha, India",earthquake,,0,,2,reviewed,us,us
2004-09-27T02:23:02.960Z,26.134,92.149,37.4,4.2,mb,9,153.3,,0.68,us,usp000d54n,2014-11-07T01:23:33.833Z,"23 km WSW of Morigaon, India",earthquake,,,,4,reviewed,us,us
2004-09-24T14:33:32.460Z,23.763,93.59,90.3,3.6,mb,12,158.6,,0.59,us,usp000d4zk,2014-11-07T01:23:33.229Z,"63 km NE of Khawhai, India",earthquake,,14.1,,1,reviewed,us,us
2004-09-20T00:59:54.300Z,21.53,93.621,91.7,4.5,mb,11,169.7,,1.27,us,usp000d4pn,2014-11-07T01:23:31.348Z,"123 km S of Hakha, Myanmar",earthquake,,13.7,,1,reviewed,us,us
2004-09-18T12:37:36.270Z,23.866,93.313,40.8,4.6,mb,12,161.2,,0.3,us,usp000d4j8,2014-11-07T01:23:30.561Z,"42 km ESE of Darlawn, India",earthquake,,11.6,,1,reviewed,us,us
2004-09-17T00:16:43.270Z,23.779,93.154,47.4,4.3,mb,27,103.5,,0.74,us,usp000d4e5,2014-11-07T01:23:29.985Z,"34 km SE of Darlawn, India",earthquake,,,,4,reviewed,us,us
2004-09-10T18:00:46.830Z,23.888,93.352,59.4,4.3,mb,16,147.8,,0.32,us,usp000d41y,2014-11-07T01:23:27.964Z,"45 km ESE of Darlawn, India",earthquake,,9.6,,5,reviewed,us,us
2004-08-04T02:09:21.280Z,25.923,90.262,61.7,4.2,mb,16,98.8,,0.59,us,usp000d1e1,2014-11-07T01:23:08.280Z,"12 km SSW of Lakhipur, India",earthquake,,10.8,,3,reviewed,us,us
2004-07-13T19:31:33.840Z,26.208,92.784,71.5,4.2,mb,9,195.5,,0.54,us,usp000d03w,2014-11-07T01:22:53.625Z,"23 km NNW of Hoj?i, India",earthquake,,,,1,reviewed,us,us
2004-06-16T07:40:49.330Z,20.96,93.303,42.7,4.1,mb,9,109.9,,0.44,us,usp000cy0a,2014-11-07T01:22:38.195Z,"99 km NNE of Sittwe, Myanmar",earthquake,,22.8,,1,reviewed,us,us
2004-05-27T00:22:17.300Z,26.301,89.521,10,4.5,mb,25,102.6,,1.09,us,usp000cwb3,2014-11-07T01:22:24.917Z,"India-Bangladesh border region",earthquake,,,,9,reviewed,us,us
2004-05-24T02:34:12.650Z,22.741,93.577,163,4.5,mb,12,139.2,,1.06,us,usp000cw1w,2014-11-07T01:22:23.610Z,"11 km NNW of Hakha, Myanmar",earthquake,,16.9,,4,reviewed,us,us
2004-05-12T20:26:43.350Z,25.228,93.438,57.9,4.5,mb,26,101.9,,0.62,us,usp000cuvp,2014-11-07T01:22:17.879Z,"31 km ESE of Maibong, India",earthquake,,7.9,,5,reviewed,us,us
2004-01-12T00:16:03.520Z,26.358,91.897,38,3.9,mb,11,176.5,,1.07,us,usp000chq2,2014-11-07T01:21:03.301Z,"16 km SW of Mangaldai, India",earthquake,,,,1,reviewed,us,us
2003-12-06T09:53:03.960Z,25.596,90.25,26.7,4.4,mb,8,201,,1.89,us,usp000cenk,2014-11-07T01:20:42.022Z,"10 km NNE of Tura, India",earthquake,,,,1,reviewed,us,us
2003-12-02T21:14:52.490Z,25.787,90.392,23.1,3.8,mb,12,104.4,,1.09,us,usp000cecn,2014-11-07T01:20:39.448Z,"28 km SSE of Lakhipur, India",earthquake,,,,1,reviewed,us,us
2003-11-29T18:34:42.620Z,25.696,93.216,35.5,4.2,mb,18,169.8,,0.86,us,usp000ce5b,2014-11-07T01:20:34.507Z,"7 km SE of Lumding Railway Colony, India",earthquake,,,,4,reviewed,us,us
2003-11-09T19:36:42.810Z,21.897,92.955,37.9,4.4,mb,52,116.9,,0.63,us,usp000ccfz,2014-11-07T01:20:26.228Z,"65 km S of Saiha, India",earthquake,,,,14,reviewed,us,us
2003-11-08T05:58:56.550Z,23.63,93.664,33,4.9,mb,96,105.8,,0.79,us,usp000ccbf,2022-05-02T16:53:17.567Z,"61 km ENE of Khawhai, India",earthquake,,,,47,reviewed,us,us
2003-08-31T16:48:21.050Z,24.821,92.92,33,4.2,mb,12,176.1,,0.68,us,usp000c6d2,2014-11-07T01:19:37.335Z,"9 km WNW of Lakhipur, India",earthquake,,,,1,reviewed,us,us
2003-08-27T01:44:57.820Z,22.876,93.499,53.6,4.5,mb,42,107.6,,0.75,us,usp000c610,2014-11-07T01:19:35.741Z,"18 km WSW of Falam, Myanmar",earthquake,,,,21,reviewed,us,us
2003-08-26T20:54:15.390Z,24.94,93.642,45.3,4.5,mb,51,103.3,,0.66,us,usp000c60b,2014-11-07T01:19:35.626Z,"33 km WNW of Imph?l, India",earthquake,,,,17,reviewed,us,us
2003-08-01T03:19:37.990Z,22.837,92.35,10,4.7,mb,61,107.7,,0.74,us,usp000c3ty,2014-11-07T01:19:22.312Z,"40 km W of Lunglei, India",earthquake,,,,26,reviewed,us,us
2003-07-27T14:33:10.160Z,22.841,92.358,10,4.4,mb,21,173,,0.8,us,usp000c3gw,2014-11-07T01:19:18.837Z,"39 km W of Lunglei, India",earthquake,,,,2,reviewed,us,us
2003-07-27T12:07:29.430Z,22.825,92.343,10,5.5,mwc,142,35.4,,0.83,us,usp000c3gj,2022-05-02T16:39:56.797Z,"41 km W of Lunglei, India",earthquake,,,,,reviewed,us,hrv
2003-07-27T11:00:47.000Z,22.601,92.035,10,4.2,mb,9,191.4,,0.33,us,usp000c3ge,2014-11-07T01:19:18.744Z,"13 km ENE of Raoj?n, Bangladesh",earthquake,,,,1,reviewed,us,us
2003-07-27T07:32:52.480Z,22.743,92.168,10,4.3,mb,11,178.8,,0.67,us,usp000c3fx,2021-10-20T17:32:37.726Z,"34 km NE of Raoj?n, Bangladesh",earthquake,,,,1,reviewed,us,us
2003-07-27T00:17:15.570Z,22.544,92.06,10,4.3,mb,10,154.8,,1,us,usp000c3f3,2014-11-07T01:19:18.508Z,"14 km E of Raoj?n, Bangladesh",earthquake,,,,2,reviewed,us,us
2003-07-26T23:18:17.960Z,22.854,92.306,10,5.7,mwc,379,38.7,,0.83,us,usp000c3ex,2022-05-02T16:39:46.214Z,"44 km SE of Khagrachhari, Bangladesh",earthquake,,,,,reviewed,us,hrv
2003-07-08T12:30:36.140Z,26.905,87.546,33,3.9,mb,10,178.8,,1.21,us,usp000c1zq,2014-11-07T01:19:09.737Z,"22 km ESE of Dhankut?, Nepal",earthquake,,,,1,reviewed,us,us
2003-05-30T10:27:52.020Z,26.797,92.353,47.6,3.9,mb,9,171,,0.9,us,usp000byj0,2014-11-07T01:18:44.694Z,"16 km NW of Dhekiajuli, India",earthquake,,16.1,,1,reviewed,us,us
2003-05-20T10:41:30.580Z,23.325,93.619,67.3,4,mb,14,177.5,,0.66,us,usp000bxk1,2014-11-07T01:18:39.062Z,"45 km N of Falam, Myanmar",earthquake,,12.4,,1,reviewed,us,us
2003-04-08T16:55:08.370Z,26.128,93.193,40.5,4.6,mb,72,70.6,,0.98,us,usp000buqn,2014-11-07T01:18:18.799Z,"36 km ENE of Hoj?i, India",earthquake,,,,43,reviewed,us,us
2003-03-31T05:32:06.370Z,26.528,91.827,57.7,3.9,mb,11,174.2,,0.83,us,usp000bu05,2014-11-07T01:18:10.902Z,"22 km WNW of Mangaldai, India",earthquake,,13.9,,2,reviewed,us,us
2002-10-30T15:09:14.650Z,20.663,91.258,33,3.9,mb,12,,,0.86,us,usp000bfnx,2014-11-07T01:16:50.911Z,"110 km WSW of Tekn?f, Bangladesh",earthquake,,,,2,reviewed,us,us
2002-10-22T09:44:02.770Z,22.381,93.031,33,4.3,mb,10,,,1.47,us,usp000bf0p,2014-11-07T01:16:47.578Z,"13 km SSE of Saiha, India",earthquake,,,,1,reviewed,us,us
2002-10-16T01:31:15.130Z,21.183,93.528,40.5,5.1,mwc,169,,,0.77,us,usp000bene,2022-05-02T16:11:57.098Z,"132 km NNE of Sittwe, Myanmar",earthquake,,,,,reviewed,us,hrv
2002-10-14T13:27:50.390Z,24.692,91.772,33,4.9,mb,24,,,0.73,us,usp000behn,2014-11-07T01:16:45.304Z,"19 km SE of Jahedpur, Bangladesh",earthquake,,,,7,reviewed,us,us
2002-08-03T16:28:46.050Z,22.194,93.388,74.3,3.8,mb,9,,,0.54,us,usp000b98n,2014-11-07T01:16:12.761Z,"53 km SE of Saiha, India",earthquake,,23,,1,reviewed,us,us
2002-07-20T07:37:31.370Z,25.091,92.139,33,4.3,mb,12,,,1.39,us,usp000b8eq,2014-11-07T01:16:05.240Z,"32 km NW of Kar?mganj, India",earthquake,,,,2,reviewed,us,us
2002-07-10T14:31:59.290Z,26.338,92.105,37.4,3.8,mb,8,,,1.1,us,usp000b7vw,2014-11-07T01:16:02.431Z,"13 km SSE of Mangaldai, India",earthquake,,,,1,reviewed,us,us
2002-06-20T05:40:43.380Z,25.842,88.932,39.8,4.5,mb,30,,,1.08,us,usp000b6jd,2020-07-08T01:15:51.210Z,"8 km NNE of Saidpur, Bangladesh",earthquake,,13.3,,13,reviewed,us,us
2002-05-05T04:54:41.530Z,22.59,91.847,33,4.5,mb,10,,,1.16,us,usp000b3s3,2014-11-07T01:15:34.871Z,"Bangladesh",earthquake,,,,4,reviewed,us,us
2002-05-05T04:54:27.640Z,22.074,91.651,33,4.1,mb,7,,,1.47,us,usp000b3s2,2014-11-07T01:15:34.869Z,"34 km SSW of Chattogram, Bangladesh",earthquake,,,,3,reviewed,us,us
2002-03-27T16:49:03.740Z,26.514,93.041,43.7,4.5,mb,55,,,0.9,us,usp000b16k,2014-11-07T01:15:14.741Z,"27 km ESE of Tezpur, India",earthquake,,,,25,reviewed,us,us
2002-03-12T07:33:00.290Z,25.178,92.234,33,4.1,mb,15,,,1.03,us,usp000b05s,2014-11-07T01:15:07.820Z,"Meghalaya - Assam region, India",earthquake,,,,2,reviewed,us,us
2001-12-19T07:54:07.960Z,23.632,90.376,10,4.5,mb,13,,,0.75,us,usp000auw4,2021-10-20T17:32:03.108Z,"9 km SSW of Dhaka, Bangladesh",earthquake,,,,2,reviewed,us,us
2001-12-18T08:55:10.050Z,20.999,93.589,33,4.3,mb,18,,,1.09,us,usp000autw,2014-11-07T01:14:29.773Z,"118 km NE of Sittwe, Myanmar",earthquake,,,,4,reviewed,us,us
2001-10-26T08:22:54.660Z,26.273,92.985,10,4.5,mb,26,,,1.22,us,usp000arnt,2014-11-07T01:14:03.654Z,"32 km NNE of Hoj?i, India",earthquake,,,,8,reviewed,us,us
2001-10-19T07:04:33.830Z,21.068,93.655,39.6,5,mb,95,,,0.77,us,usp000ar7f,2022-04-29T19:38:25.607Z,"122 km W of Chauk, Myanmar",earthquake,,,,59,reviewed,us,us
2001-10-07T13:56:12.050Z,23.58,93.356,43,4.8,mb,18,,,1.01,us,usp000aqcw,2014-11-07T01:13:57.215Z,"32 km NE of Khawhai, India",earthquake,,,,1,reviewed,us,us
2001-09-27T22:40:11.220Z,26.817,87.593,33,4.3,mb,35,,,1.24,us,usp000apws,2014-11-07T01:13:51.374Z,"31 km E of Dhar?n, Nepal",earthquake,,,,8,reviewed,us,us
2001-09-16T15:56:33.560Z,21.587,91.605,33,3.5,mb,8,,,0.81,us,usp000ap9s,2014-11-07T01:13:48.557Z,"44 km WNW of Cox’s B?z?r, Bangladesh",earthquake,,,,1,reviewed,us,us
2001-09-11T02:08:14.750Z,26.324,93.221,33,4,mb,9,,,0.62,us,usp000anzg,2014-11-07T01:13:46.452Z,"50 km NE of Hoj?i, India",earthquake,,,,2,reviewed,us,us
2001-08-12T13:17:41.910Z,24.391,92.109,33,4.6,mb,64,,,0.72,us,usp000amat,2014-11-07T01:13:32.009Z,"6 km WNW of Dharmanagar, India",earthquake,,,,25,reviewed,us,us
2001-07-17T02:45:01.880Z,20.726,92.687,33,3.8,mb,7,,,0.99,us,usp000ajp9,2014-11-07T01:13:18.001Z,"43 km ESE of Tekn?f, Bangladesh",earthquake,,,,1,reviewed,us,us
2001-06-29T12:14:00.020Z,23.256,93.685,52.4,4.7,mb,67,,,0.69,us,usp000ahpb,2014-11-07T01:13:08.904Z,"37 km N of Falam, Myanmar",earthquake,,,,37,reviewed,us,us
2001-06-20T14:44:24.420Z,26.356,92.634,60.5,4.3,mb,15,,,0.95,us,usp000agza,2014-11-07T01:13:05.515Z,"17 km NE of Rah?, India",earthquake,,,,7,reviewed,us,us
2001-05-18T19:26:15.890Z,26.458,92.936,33,4,mb,10,,,1.43,us,usp000af54,2014-11-07T01:12:48.562Z,"23 km SE of Tezpur, India",earthquake,,,,3,reviewed,us,us
2001-04-27T12:28:34.410Z,26.09,91.489,33,4.1,mb,16,,,1.42,us,usp000ae1g,2014-11-07T01:12:38.587Z,"6 km SW of Pal?sb?ri, India",earthquake,,,,4,reviewed,us,us
2001-04-20T18:35:02.590Z,25.878,90.595,33,4.5,mb,43,,,1.27,us,usp000adpg,2014-11-07T01:12:37.027Z,"33 km S of Go?lp?ra, India",earthquake,,,,17,reviewed,us,us
2001-04-18T20:47:42.960Z,24.028,91.598,10,3.9,mb,22,,,1.03,us,usp000adh1,2014-11-07T01:12:35.889Z,"5 km S of Khowai, India",earthquake,,,,4,reviewed,us,us
2001-04-16T00:31:27.180Z,22.576,89.146,10,4.3,mb,28,,,0.79,us,usp000adb4,2014-11-07T01:12:35.127Z,"16 km SSE of S?tkhira, Bangladesh",earthquake,,,,6,reviewed,us,us
2001-04-14T05:59:43.590Z,22.848,91.89,33,4.1,mb,28,,,0.81,us,usp000ad7k,2014-11-07T01:12:34.716Z,"5 km E of Manikchari, Bangladesh",earthquake,,,,5,reviewed,us,us
2001-04-06T03:32:07.930Z,26.385,92.69,42.7,4.4,mb,49,,,0.82,us,usp000acp4,2014-11-07T01:12:32.317Z,"23 km ESE of Dhing, India",earthquake,,,,16,reviewed,us,us
2001-02-27T01:46:05.310Z,26.486,90.616,20.2,4.9,mb,84,,,0.75,us,usp000aaff,2014-11-07T01:12:12.386Z,"5 km E of Bongaigaon, India",earthquake,,,,38,reviewed,us,us
2001-02-11T01:20:54.340Z,24.742,92.143,38.7,4.2,mb,11,,,1.35,us,usp000a9em,2014-11-07T01:12:07.671Z,"25 km WSW of Kar?mganj, India",earthquake,,,,4,reviewed,us,us
2000-11-13T08:56:49.030Z,21.692,92.908,33,5.5,mwc,68,,,1.1,us,usp000a3hq,2022-04-29T18:57:25.220Z,"88 km S of Saiha, India",earthquake,,,,,reviewed,us,hrv
2000-11-09T17:31:50.040Z,25.376,91.426,37.5,4.2,mb,22,,,1,us,usp000a3ac,2014-11-07T01:11:27.130Z,"22 km SE of Nongstoin, India",earthquake,,,,4,reviewed,us,us
2000-11-09T08:37:50.680Z,22.466,92.468,14,4.7,mb,38,,,0.95,us,usp000a39m,2014-11-07T01:11:27.021Z,"39 km NE of B?ndarban, Bangladesh",earthquake,,,,13,reviewed,us,us
2000-09-17T19:46:40.340Z,26.275,91.496,33,4,mb,8,,,0.54,us,usp000a0e5,2014-11-07T01:11:05.783Z,"4 km NW of H?jo, India",earthquake,,,,2,reviewed,us,us
2000-08-16T23:06:29.210Z,26.535,92.416,33,4.4,mb,28,,,1.42,us,usp0009ym3,2014-11-07T01:10:52.295Z,"9 km NW of Dhing, India",earthquake,,,,4,reviewed,us,us
2000-08-02T17:58:28.650Z,22.143,93.538,33,4.3,mb,50,,,1.2,us,usp0009xnh,2014-11-07T01:10:47.530Z,"56 km S of Hakha, Myanmar",earthquake,,,,14,reviewed,us,us
2000-04-21T06:35:56.880Z,26.145,93.009,33,4,mb,,,,0.49,us,usp0009rmx,2014-11-07T01:09:55.440Z,"21 km NE of Hoj?i, India",earthquake,,,,3,reviewed,us,us
2000-04-16T11:40:37.000Z,24.671,92.443,33,3.8,mb,,,,1.16,us,usp0009rcc,2014-11-07T01:09:54.204Z,"12 km W of Hail?k?ndi, India",earthquake,,,,2,reviewed,us,us
2000-03-17T15:44:04.800Z,26.684,91.89,33,4.1,mb,,,,0.8,us,usp0009pu7,2014-11-07T01:09:42.693Z,"22 km WSW of Udalguri, India",earthquake,,,,6,reviewed,us,us
2000-01-23T00:33:31.750Z,22.243,93.674,92.7,4.3,mb,,,,1.18,us,usp0009mht,2014-11-07T01:09:21.463Z,"44 km S of Hakha, Myanmar",earthquake,,19.3,,1,reviewed,us,us
2000-01-03T22:34:12.640Z,22.132,92.771,33,4.6,mb,,,,1.08,us,usp0009kqm,2021-10-20T18:04:49.845Z,"45 km SSW of Saiha, India",earthquake,,,,10,reviewed,us,us
1999-12-31T00:53:44.890Z,21.431,91.762,33,4.3,mb,,,,1.02,us,usp0009khm,2014-11-07T01:09:12.807Z,"25 km W of Cox’s B?z?r, Bangladesh",earthquake,,,,2,reviewed,us,us
1999-11-24T03:53:39.840Z,21.946,93.567,33,4.6,mb,,,,1.19,us,usp0009j1c,2014-11-07T01:08:59.910Z,"77 km S of Hakha, Myanmar",earthquake,,,,1,reviewed,us,us
1999-10-09T01:39:45.160Z,26.398,91.926,40.9,4.2,mb,,,,0.97,us,usp0009fm6,2014-11-07T01:08:41.000Z,"11 km WSW of Mangaldai, India",earthquake,,,,2,reviewed,us,us
1999-10-05T17:04:44.890Z,26.26,91.926,33,5.2,mwc,,,,0.84,us,usp0009fg3,2022-04-29T18:08:02.031Z,"18 km NE of Dispur, India",earthquake,,,,,reviewed,us,hrv
1999-07-28T17:55:04.340Z,25.771,93.435,72.8,4.2,mb,,,,0.85,us,usp0009c7w,2014-11-07T01:08:08.733Z,"8 km S of Diphu, India",earthquake,,21.4,,10,reviewed,us,us
1999-07-22T10:42:11.730Z,21.544,91.895,10,5.2,mb,,,,0.8,us,usp0009bys,2021-10-20T17:31:07.679Z,"16 km NW of Cox’s B?z?r, Bangladesh",earthquake,,,,71,reviewed,us,us
1999-06-26T21:36:31.100Z,26.796,91.806,51.6,4.4,mb,,,,1.22,us,usp0009akz,2014-11-07T01:07:57.386Z,"29 km W of Udalguri, India",earthquake,,15.5,,4,reviewed,us,us
1999-06-20T01:14:55.470Z,26.204,92.779,33,4.3,mb,,,,0.95,us,usp0009a6j,2014-11-07T01:07:55.134Z,"23 km NNW of Hoj?i, India",earthquake,,,,11,reviewed,us,us
1999-05-11T16:39:19.050Z,26.307,92.788,33,4.4,mb,,,,0.84,us,usp00097t0,2014-11-07T01:07:39.920Z,"28 km ENE of Rah?, India",earthquake,,,,3,reviewed,us,us
1999-04-15T06:48:11.850Z,25.617,93.673,43.6,4.6,mb,,,,1.09,us,usp00096b1,2014-11-07T01:07:28.323Z,"33 km S of Dim?pur, India",earthquake,,,,4,reviewed,us,us
1999-04-05T22:32:56.510Z,24.908,93.678,66.4,5.6,mwc,,,,0.83,us,usp00095uy,2022-04-29T18:06:34.626Z,"29 km WNW of Imph?l, India",earthquake,,,,,reviewed,us,hrv
1999-02-21T21:04:06.880Z,26.414,93.662,33,4,mb,,,,1.1,us,usp000936g,2014-11-07T01:07:03.286Z,"23 km SSW of Num?ligarh, India",earthquake,,,,3,reviewed,us,us
1999-02-11T06:01:15.520Z,22.378,93.074,64,4,mb,,,,1.15,us,usp00092me,2014-11-07T01:07:00.961Z,"15 km SE of Saiha, India",earthquake,,23.6,,3,reviewed,us,us
1999-02-08T09:50:36.330Z,22.133,92.777,33,4.1,mb,,,,1.55,us,usp00092fr,2014-11-07T01:07:00.443Z,"44 km SSW of Saiha, India",earthquake,,,,3,reviewed,us,us
1999-02-08T09:02:56.950Z,22.067,92.784,33,4.4,mb,,,,1.17,us,usp00092fm,2014-11-07T01:07:00.433Z,"51 km SSW of Saiha, India",earthquake,,,,6,reviewed,us,us
1999-01-20T07:58:55.060Z,26.495,92.725,33,4.5,mb,,,,0.61,us,usp00091cy,2014-11-07T01:06:50.033Z,"17 km SSW of Tezpur, India",earthquake,,,,3,reviewed,us,us
1998-12-21T15:04:32.780Z,22.31,92.762,33,4.3,mb,,,,1.16,us,usp0008zz2,2014-11-07T01:06:41.078Z,"30 km SW of Saiha, India",earthquake,,,,5,reviewed,us,us
1998-12-02T13:25:04.240Z,26.345,93.499,33,5,mb,,,,0.7,us,usp0008z2e,2022-04-29T17:57:37.538Z,"34 km SSW of Bok?kh?t, India",earthquake,,,,46,reviewed,us,us
1998-07-27T19:03:18.750Z,24.219,93.548,58.4,4.8,mb,,,,0.89,us,usp0008s8y,2022-04-29T17:36:14.888Z,"17 km SW of Chur?ch?ndpur, India",earthquake,,,,47,reviewed,us,us
1998-06-11T18:45:44.930Z,22.478,92.474,100,4,mb,,,,0.75,us,usp0008prf,2014-11-07T01:05:24.122Z,"40 km NE of B?ndarban, Bangladesh",earthquake,,,,1,reviewed,us,us
1998-03-16T10:35:02.070Z,26.916,89.684,33,3.8,mb,,,,1.32,us,usp0008hjh,2014-11-07T01:04:46.356Z,"25 km SE of Tsimasham, Bhutan",earthquake,,,,1,reviewed,us,us
1998-02-28T04:59:30.750Z,27.024,87.561,33,4.4,mb,,,,1.01,us,usp0008gqd,2014-11-07T01:04:35.910Z,"23 km E of Dhankut?, Nepal",earthquake,,,,7,reviewed,us,us
1998-02-12T02:40:29.130Z,26.517,88.199,33,4.6,mb,,,,1.15,us,usp0008fuu,2014-11-07T01:04:32.204Z,"10 km ESE of Bhadrapur, Nepal",earthquake,,,,2,reviewed,us,us
1998-01-06T03:09:47.510Z,26.045,91.839,33,4.5,mb,,,,1.2,us,usp0008dtu,2014-11-07T01:04:17.593Z,"10 km SSE of Dispur, India",earthquake,,,,8,reviewed,us,us
1997-11-22T02:34:43.790Z,22.148,92.607,52.6,4.8,mb,,,,0.8,us,usp0008b3t,2022-04-29T17:08:53.555Z,"40 km E of B?ndarban, Bangladesh",earthquake,,,,54,reviewed,us,us
1997-11-21T11:23:06.310Z,22.212,92.702,54.4,6.1,mwc,,,,0.97,us,usp0008b2r,2022-04-29T17:08:49.556Z,"42 km SW of Saiha, India",earthquake,,,,,reviewed,us,hrv
1997-10-26T00:55:22.930Z,23.929,93.502,70,4.8,mb,,,,0.65,us,usp00089m1,2014-11-07T01:03:45.599Z,"47 km SSW of Chur?ch?ndpur, India",earthquake,,14.8,,1,reviewed,us,us
1997-10-08T03:02:44.710Z,24.962,93.333,52.3,4.5,mb,,,,1.17,us,usp00088qs,2014-11-07T01:03:39.735Z,"33 km SE of Mahur, India",earthquake,,,,14,reviewed,us,us
1997-08-08T10:27:53.410Z,22.026,93.594,67.7,4.4,mb,,,,0.77,us,usp00085y8,2014-11-07T01:03:16.927Z,"68 km S of Hakha, Myanmar",earthquake,,,,8,reviewed,us,us
